code_commune_INSEE,nom_commune_complet,latitude,longitude,Population totale
21220,Cussey-les-Forges,47.6376201743,5.0838274211,146.0
21221,Cussy-la-Colonne,47.0424415882,4.6482234956,41.0
21222,Cussy-le-Châtel,47.1643515054,4.58476170388,122.0
21223,Daix,47.3605540938,4.96901845433,1575.0
21224,Dampierre-en-Montagne,47.438807648,4.55900692915,65.0
21225,Dampierre-et-Flée,47.4802529906,5.35222754258,132.0
21226,Darcey,47.5468714078,4.56688774894,349.0
21227,Darois,47.3938381056,4.9323709651,508.0
21228,Détain-et-Bruant,47.1748111785,4.78802289796,142.0
21229,Diancey,47.1747778525,4.36718162662,97.0
21230,Diénay,47.5223127059,5.05949122065,386.0
21231,Dijon,47.3229437965,5.03788805877,162454.0
21232,Dompierre-en-Morvan,47.4004660876,4.23216160368,206.0
21233,Drambon,47.3340095649,5.37849298375,201.0
21234,Drée,47.343829262,4.69577530485,63.0
21235,Duesme,47.6369569478,4.69319876077,54.0
21236,Ébaty,46.9293787687,4.78013604846,258.0
21237,Échalot,47.6074344727,4.83509767429,98.0
21238,Échannay,47.2810233886,4.68018125598,143.0
21239,Échenon,47.1196116033,5.286880332,785.0
21240,Échevannes,47.5470867695,5.1597666211,324.0
21241,Échevronne,47.1076811377,4.83499706184,312.0
21242,Échigey,47.1778490493,5.19986871339,307.0
21243,Écutigny,47.0841130528,4.6234249566,77.0
21244,Éguilly,47.3010847339,4.49992675685,69.0
21245,Épagny,47.4523461757,5.04973678654,323.0
21246,Épernay-sous-Gevrey,47.1745053731,5.03736521835,178.0
21247,Époisses,47.5033289277,4.17120505436,776.0
21248,Éringes,47.5887565678,4.46703598761,60.0
21249,Esbarres,47.0910694543,5.19824663928,688.0
21250,Essarois,47.7575910417,4.7939937712,85.0
21251,Essey,47.2063506091,4.52226390582,311.0
21252,Étais,47.7014131668,4.44028509951,80.0
21253,Étalante,47.629388545,4.76665603938,133.0
21254,L'Étang-Vergy,47.1826265714,4.87602500249,215.0
21255,Étaules,47.4105824508,4.95035757108,352.0
21256,Étevaux,47.3235446456,5.32194001465,321.0
21257,Étormay,47.5978554183,4.58158673769,70.0
21258,Étrochey,47.8893912326,4.51963624928,223.0
21259,Fain-lès-Montbard,47.6174941653,4.40346528629,290.0
21260,Fain-lès-Moutiers,47.5841078834,4.21121321982,154.0
21261,Fauverney,47.2625030215,5.15013738098,630.0
21262,Faverolles-lès-Lucey,47.8271140625,4.86669283243,30.0
21263,Fénay,47.2451587687,5.0541254561,1713.0
21264,Le Fête,47.1799351721,4.50838011186,41.0
21265,Fixin,47.2483860424,4.96654178119,769.0
21266,Flacey,47.4343838109,5.13481855634,200.0
21267,Flagey-Echézeaux,47.1594712834,4.98251892542,514.0
21268,Flagey-lès-Auxonne,47.1312658767,5.3944404843,194.0
21269,Flammerans,47.230058163,5.44115548466,459.0
21270,Flavignerot,47.2778682909,4.91791708848,219.0
21271,Flavigny-sur-Ozerain,47.5087961778,4.51921128225,277.0
21272,Flée,47.4407816289,4.33705444779,272.0
21273,Fleurey-sur-Ouche,47.3003433625,4.86448475268,1460.0
21274,Foissy,47.1251182221,4.55154801206,167.0
21275,Foncegrive,47.6173922862,5.14245423253,135.0
21276,Fontaines-en-Duesmois,47.6493383803,4.53511047065,121.0
21277,Fontaine-Française,47.5330200113,5.36407135172,902.0
21278,Fontaine-lès-Dijon,47.347590176,5.0247087947,8957.0
21279,Fontaines-les-Sèches,47.7844430098,4.35896530181,25.0
21280,Fontangy,47.3457961806,4.3719767381,144.0
21281,Fontenelle,47.502916038,5.36176306939,171.0
21282,Forléans,47.4712138957,4.20681713671,107.0
21283,Fraignot-et-Vesvrotte,47.6494704786,4.9384456562,67.0
21284,Francheville,47.4593035477,4.87971245404,288.0
21285,Franxault,47.0475621038,5.26433353481,507.0
21286,Frénois,47.5214332358,4.8907289987,89.0
21287,Fresnes,47.6097085896,4.43871548951,162.0
21288,Frôlois,47.5293434145,4.6477491814,163.0
21289,Fussey,47.1289690421,4.81617367712,124.0
21290,Gemeaux,47.4772510476,5.14006797437,938.0
21291,Genay,47.5245250886,4.28444386819,377.0
21292,Genlis,47.2407395134,5.2209768706,5234.0
21293,Gergueil,47.2376944982,4.81254550284,119.0
21294,Gerland,47.1023774932,5.02325039471,444.0
21295,Gevrey-Chambertin,47.2200822946,4.98301612333,3159.0
21296,Gevrolles,47.9895635621,4.7506884064,176.0
21297,Gilly-lès-Cîteaux,47.1779786537,4.99751060917,734.0
21298,Gissey-le-Vieil,47.3221932401,4.4861696452,108.0
21299,Gissey-sous-Flavigny,47.5177863232,4.58559367649,89.0
21300,Gissey-sur-Ouche,47.2606866553,4.78299335665,363.0
21301,Glanon,47.0397116967,5.10712051482,273.0
21302,Gomméville,47.9569435042,4.48444403788,124.0
21303,Les Goulles,47.8780247601,4.90572088017,12.0
21304,Grancey-le-Château-Neuvelle,47.6736710294,5.02411190173,266.0
21305,Grancey-sur-Ource,47.9996727259,4.57740862706,194.0
21306,Grenant-lès-Sombernon,47.2689950151,4.71215611881,216.0
21307,Grésigny-Sainte-Reine,47.5517042908,4.49530823362,148.0
21308,Grignon,47.5585918408,4.40554023735,212.0
21309,Griselles,47.8761341376,4.36546770066,90.0
21310,Grosbois-en-Montagne,47.3192163677,4.59964141298,115.0
21311,Grosbois-lès-Tichey,47.0090636768,5.2366823459,73.0
21312,Gurgy-la-Ville,47.8522196324,4.93836423447,29.0
21313,Gurgy-le-Château,47.8288662718,4.92751897409,46.0
21314,Hauteroche,47.4884901774,4.57055360819,81.0
21315,Hauteville-lès-Dijon,47.3757754757,4.98131727526,1245.0
21316,Heuilley-sur-Saône,47.3358079869,5.46489125739,329.0
21317,Is-sur-Tille,47.5263318229,5.10204412547,4436.0
21319,Izeure,47.1662982943,5.12029891779,919.0
21320,Izier,47.2813484064,5.19627066906,803.0
21321,Jailly-les-Moulins,47.4626863743,4.59400738183,77.0
21322,Jallanges,46.9844079109,5.17269015437,321.0
21323,Jancigny,47.3834784994,5.42112913608,145.0
21324,Jeux-lès-Bard,47.5318872622,4.25532260801,53.0
21325,Jouey,47.1581126666,4.4375513171,186.0
21326,Jours-lès-Baigneux,47.6253821222,4.60399533048,76.0
21327,Val-Mont,47.0387310414,4.59082588585,256.0
21328,Juillenay,47.3613728511,4.27210840782,49.0
21329,Juilly,47.4902826787,4.40108414456,41.0
21330,Labergement-Foigney,47.2578064369,5.24786490582,379.0
21331,Labergement-lès-Auxonne,47.1593953022,5.37863306845,337.0
21332,Labergement-lès-Seurre,46.9957329015,5.08792946182,1014.0
21333,Labruyère,47.0383104584,5.14163984518,230.0
21334,Lacanche,47.0750677068,4.55599388043,500.0
21335,Lacour-d'Arcenay,47.3599600361,4.23532067428,115.0
21336,Laignes,47.8261016815,4.36829803111,675.0
21337,Lamarche-sur-Saône,47.272628371,5.3700531105,1376.0
21338,Lamargelle,47.5203693141,4.83729025625,165.0
21339,Lantenay,47.3437761758,4.86573170898,530.0
21340,Lanthes,46.9990158896,5.20408699445,256.0
21341,Lantilly,47.5421056928,4.37838223017,107.0
21342,Laperrière-sur-Saône,47.1063954039,5.34614793707,441.0
21343,Larrey,47.897345637,4.42446756868,97.0
21344,Lechâtelet,47.0530922759,5.14157005423,227.0
21345,Léry,47.5563340151,4.84629917449,194.0
21346,Leuglay,47.8137240712,4.81901866828,301.0
21347,Levernois,46.9937203239,4.87163680948,359.0
21348,Licey-sur-Vingeanne,47.4868270493,5.37313028131,104.0
21349,Liernais,47.2198460424,4.28865681404,485.0
21350,Lignerolles,47.9017137167,4.88758854906,56.0
21351,Longchamp,47.2617509825,5.295682026,1284.0
21352,Longeault,47.2217035106,5.25044095624,1166.0
21353,Longecourt-en-Plaine,47.1979962119,5.14631523953,1244.0
21354,Longecourt-lès-Culêtre,47.1604658111,4.55141809098,55.0
21355,Longvic,47.285832398,5.05278368483,8762.0
21356,Losne,47.0776286494,5.2762318698,1653.0
21357,Louesme,47.8893078984,4.76394651159,118.0
21358,Lucenay-le-Duc,47.6225345197,4.49972011434,191.0
21359,Lucey,47.8522055495,4.8627475209,60.0
21360,Lusigny-sur-Ouche,47.0825921168,4.68300097663,122.0
21361,Lux,47.4883380646,5.21763359421,523.0
21362,Maconge,47.2256941351,4.57793028997,135.0
21363,Magnien,47.1094556345,4.43331214138,322.0
21364,Magny-Lambert,47.6788317802,4.58658221612,84.0
21365,Magny-la-Ville,47.479838166,4.42998686533,78.0
21366,Magny-lès-Aubigny,47.1123094522,5.16861149822,224.0
21367,Magny-Montarlot,47.2486656169,5.34673748926,265.0
21368,Magny-lès-Villers,47.0941869069,4.87453394791,254.0
21369,Magny-Saint-Médard,47.3813252899,5.24751740638,319.0
21370,Magny-sur-Tille,47.2739632759,5.17279163884,913.0
21371,Les Maillys,47.1456968654,5.32935525121,824.0
21372,Maisey-le-Duc,47.8448667792,4.67600444524,87.0
21373,Mâlain,47.3212468007,4.79374280109,799.0
21374,Maligny,47.0845064806,4.50527523907,186.0
21375,Manlay,47.1203533728,4.33317142966,200.0
21376,Marandeuil,47.3453618819,5.34081776332,103.0
21377,Marcellois,47.3488163449,4.61557807923,46.0
21378,Marcenay,47.8611145117,4.40461993622,92.0
21379,Marcheseuil,47.1449732022,4.37213113513,156.0
21380,Marcigny-sous-Thil,47.3913107616,4.38452242711,57.0
21381,Marcilly-et-Dracy,47.4053843394,4.49597262896,94.0
21382,Marcilly-Ogny,47.2485958076,4.40242796827,191.0
21383,Marcilly-sur-Tille,47.5125107909,5.12883412558,1732.0
21384,Marey-lès-Fussey,47.1216169151,4.86215236749,66.0
21385,Marey-sur-Tille,47.5943124661,5.08179187571,333.0
21386,Marigny-le-Cahouët,47.4553560135,4.45343866835,338.0
21387,Marigny-lès-Reullée,47.0078863586,4.95818948974,223.0
21388,Marliens,47.2164536426,5.17800484677,608.0
21389,Marmagne,47.6397063583,4.38235676513,204.0
21390,Marsannay-la-Côte,47.2790059419,4.98450898516,5385.0
21391,Marsannay-le-Bois,47.4402798544,5.09615121255,851.0
21392,Martrois,47.3068577261,4.54607714165,62.0
21393,Massingy,47.9022741112,4.59925018266,163.0
21394,Massingy-lès-Semur,47.5164585084,4.40567595298,161.0
21395,Massingy-lès-Vitteaux,47.395705764,4.59045021974,93.0
21396,Mauvilly,47.7096666465,4.70428549427,70.0
21397,Mavilly-Mandelot,47.0605876593,4.73091558724,180.0
21398,Maxilly-sur-Saône,47.3312115435,5.41954426061,370.0
21399,Meilly-sur-Rouvres,47.2060045019,4.55254034085,222.0
21400,Le Meix,47.594167838,4.94307607169,46.0
21401,Meloisey,47.034440345,4.72026948117,330.0
21402,Menesble,47.778606574,4.90206528914,12.0
21403,Ménessaire,47.1335338458,4.15144155728,87.0
21404,Ménétreux-le-Pitois,47.559690561,4.45956971302,418.0
21405,Merceuil,46.9538298366,4.84790991199,826.0
21406,Mesmont,47.3122266518,4.74410039616,256.0
21407,Messanges,47.1618456396,4.86963425286,249.0
21408,Messigny-et-Vantoux,47.4189090037,5.00144598531,1734.0
21409,Meuilley,47.1410996463,4.87828584204,455.0
21410,Meulson,47.6921345522,4.70218066483,31.0
21411,Meursanges,46.9815545496,4.94294705881,588.0
21412,Meursault,46.9702784903,4.77216959331,1449.0
21413,Millery,47.5135595984,4.31750870868,420.0
21414,Mimeure,47.1523999496,4.49524544815,328.0
21415,Minot,47.6626858601,4.87161006058,188.0
21416,Mirebeau-sur-Bèze,47.4024616873,5.32235906024,2008.0
21417,Missery,47.3113991733,4.3748363235,107.0
21418,Moitron,47.681789677,4.80835298822,62.0
21419,Molesme,47.94702901,4.38133026701,269.0
21420,Molinot,47.0112430427,4.57969818527,164.0
21421,Moloy,47.5393714062,4.92171403878,240.0
21422,Molphey,47.33634862,4.20666118075,134.0
21423,Montagny-lès-Beaune,46.9849200277,4.8539733561,775.0
21424,Montagny-lès-Seurre,47.0221158476,5.25126130211,114.0
21425,Montbard,47.6576730148,4.35039569753,4965.0
21426,Montberthault,47.4611172528,4.15752601087,212.0
21427,Montceau-et-Écharnant,47.0609045646,4.6666655237,197.0
21428,Monthelie,46.999641101,4.76134767684,161.0
21429,Montigny-Montfort,47.5835649426,4.33909618195,301.0
21430,Montigny-Saint-Barthélemy,47.4200644388,4.26152648889,90.0
21431,Montigny-sur-Armançon,47.4400198641,4.37366154755,154.0
21432,Montigny-sur-Aube,47.9541936296,4.75595683457,254.0
21433,Montigny-Mornay-Villeneuve-sur-Vingeanne,47.5685941578,5.45036193766,390.0
21434,Montlay-en-Auxois,47.3313381255,4.26775681243,195.0
21435,Montliot-et-Courcelles,47.8949444484,4.56001662806,304.0
21436,Montmain,47.0277836478,5.05930420641,151.0
21437,Montmançon,47.355013072,5.37495539638,249.0
21438,Montmoyen,47.7302494396,4.79445159568,75.0
21439,Montoillot,47.2727014053,4.65838043081,91.0
21440,Montot,47.1525081033,5.24351442373,203.0
21441,Mont-Saint-Jean,47.2858528062,4.4113796914,243.0
21442,Morey-Saint-Denis,47.1999076803,4.96207733314,679.0
21444,Mosson,47.9206276016,4.62892350243,68.0
21445,La Motte-Ternant,47.3168367609,4.32727965395,149.0
21446,Moutiers-Saint-Jean,47.5623920251,4.2256453588,265.0
21447,Musigny,47.1649661089,4.5232598082,84.0
21448,Mussy-la-Fosse,47.5214378007,4.44456513,92.0
21449,Nan-sous-Thil,47.3809368143,4.35907058516,184.0
21450,Nantoux,47.0346400359,4.75951042223,170.0
21451,Nesle-et-Massoult,47.7780284045,4.42668944062,78.0
21452,Neuilly-lès-Dijon,47.2764524522,5.10401476317,3141.0
21454,Nicey,47.8654500555,4.29442620527,109.0
21455,Nod-sur-Seine,47.7726814986,4.5989721378,205.0
21456,Nogent-lès-Montbard,47.6042846627,4.36951243241,161.0
21457,Noidan,47.3467171158,4.40982170354,78.0
21458,Noiron-sous-Gevrey,47.1883989512,5.08502769038,1178.0
21459,Noiron-sur-Bèze,47.4394112405,5.29872318112,236.0
21460,Noiron-sur-Seine,47.9386038243,4.46986601367,64.0
21461,Nolay,46.958968613,4.61935844911,1448.0
21462,Norges-la-Ville,47.4070463216,5.06948581601,966.0
21463,Normier,47.3633828394,4.43446785437,59.0
21464,Nuits-Saint-Georges,47.146518392,4.9385500417,5421.0
21465,Obtrée,47.9312137105,4.56510115112,79.0
21466,Oigny,47.5832673026,4.72467354211,46.0
21467,Oisilly,47.416992177,5.36192344642,130.0
21468,Orain,47.6102265012,5.43501562658,87.0
21469,Orgeux,47.3642286227,5.15182250045,468.0
21470,Origny,47.712880266,4.63220686716,56.0
21471,Orret,47.6088070958,4.7017226745,14.0
21472,Orville,47.5606296412,5.21672083508,173.0
21473,Ouges,47.2613998117,5.0782109526,1627.0
21474,Pagny-la-Ville,47.0574519111,5.16871339995,425.0
21475,Pagny-le-Château,47.0499538846,5.21153347867,510.0
21476,Painblanc,47.1486717783,4.62462875846,169.0
21477,Panges,47.3739134919,4.80267156096,84.0
21478,Pasques,47.3774354507,4.85215697056,287.0
21479,Pellerey,47.511765818,4.78886869504,84.0
21480,Pernand-Vergelesses,47.0804785498,4.8493094586,246.0
21481,Perrigny-lès-Dijon,47.25760727,5.02045780663,2201.0
21482,Perrigny-sur-l'Ognon,47.3052827359,5.4638499105,641.0
21483,Pichanges,47.4561192838,5.15835923398,304.0
21484,Planay,47.7372836307,4.37480750049,69.0
21485,Plombières-lès-Dijon,47.3386201573,4.95005416615,2581.0
21487,Pluvet,47.1981396931,5.2636859618,424.0
21488,Poinçon-lès-Larrey,47.8689387712,4.45628317014,194.0
21489,Poiseul-la-Grange,47.5770887187,4.79359106349,57.0
21490,Poiseul-la-Ville-et-Laperrière,47.5699836945,4.66438928448,162.0
21491,Poiseul-lès-Saulx,47.5785116858,4.98176331953,71.0
21492,Pommard,47.0136884402,4.79517699243,461.0
21493,Poncey-lès-Athée,47.2359787197,5.38473838617,576.0
21494,Poncey-sur-l'Ignon,47.4903530445,4.75222297541,84.0
21495,Pont,47.1789967649,5.32490570486,160.0
21496,Pontailler-sur-Saône,47.3015930017,5.41228237116,1313.0
21497,Pont-et-Massène,47.4690088064,4.35812492053,187.0
21498,Posanges,47.4218431099,4.52541298855,51.0
21499,Pothières,47.917342261,4.49676949979,206.0
21500,Pouillenay,47.5031151334,4.46065492588,567.0
21501,Pouilly-en-Auxois,47.2627722067,4.55560519834,1656.0
21502,Pouilly-sur-Saône,47.0111994809,5.12146704894,614.0
21503,Pouilly-sur-Vingeanne,47.5403544137,5.45162179953,139.0
21504,Prâlon,47.3104934057,4.77503055215,93.0
21505,Précy-sous-Thil,47.4014711109,4.3167537134,719.0
21506,Premeaux-Prissey,47.1049527311,4.9428568446,367.0
21508,Prenois,47.3750238747,4.90589671665,471.0
21510,Prusly-sur-Ource,47.8802357803,4.64331266439,154.0
21511,Puits,47.7269454549,4.46741190187,135.0
21512,Puligny-Montrachet,46.9467556144,4.75926217237,388.0
21514,Quemigny-sur-Seine,47.65567229,4.6594167963,105.0
21515,Quetigny,47.3195635398,5.11575310181,9287.0
21516,Quincerot,47.6174314295,4.27133698568,83.0
21517,Quincey,47.1072396532,4.9719971557,519.0
21518,Quincy-le-Vicomte,47.6174690195,4.23973284667,202.0
21519,Recey-sur-Ource,47.7803300768,4.86261547003,350.0
21520,Remilly-en-Montagne,47.29010269,4.72932529701,152.0
21521,Remilly-sur-Tille,47.3073839906,5.23140523397,910.0
21522,Renève,47.4109093151,5.40765013154,468.0
21523,Reulle-Vergy,47.1883731781,4.89680427712,160.0
21524,Riel-les-Eaux,47.9883595832,4.6810588617,91.0
21525,La Roche-en-Brenil,47.3820372605,4.17164198526,912.0
21526,Rochefort-sur-Brévon,47.7409734699,4.70623994168,42.0
21527,La Rochepot,46.9575762678,4.67620707547,290.0
21528,La Roche-Vanneau,47.4708864303,4.52859660017,140.0
21529,Roilly,47.4171745779,4.34078793389,51.0
21530,Rougemont,47.670003344,4.25730473718,146.0
21531,Rouvray,47.4174670252,4.11150660638,494.0
21532,Rouvres-en-Plaine,47.2386287717,5.13846471292,1167.0
21533,Rouvres-sous-Meilly,47.2062707536,4.5897431954,90.0
21534,Ruffey-lès-Beaune,47.0225171386,4.92262846681,782.0
21535,Ruffey-lès-Echirey,47.3676972071,5.08462624452,1351.0
21536,Sacquenay,47.5842099756,5.32132637871,299.0
21537,Saffres,47.3662639449,4.58064061534,119.0
21538,Saint-Andeux,47.3957430173,4.0930702878,120.0
21539,Saint-Anthot,47.3208885867,4.64348045859,56.0
21540,Saint-Apollinaire,47.336030345,5.09322584658,7617.0
21541,Saint-Aubin,46.9504940966,4.71144303201,222.0
21542,Saint-Bernard,47.1597856871,5.02381955265,459.0
21543,Saint-Broing-les-Moines,47.7009540963,4.84214518878,200.0
21544,Sainte-Colombe-en-Auxois,47.4272975926,4.46203899793,57.0
21545,Sainte-Colombe-sur-Seine,47.8608080678,4.52802612244,939.0
21546,Saint-Didier,47.3168067442,4.17339058953,212.0
21547,Saint-Euphrône,47.4668464015,4.39181152483,212.0
21548,Saint-Germain-de-Modéon,47.3721000365,4.12417498472,182.0
21549,Saint-Germain-le-Rocheux,47.7561639307,4.66343630237,86.0
21550,Saint-Germain-lès-Senailly,47.5980519223,4.28133138948,129.0
21552,Saint-Hélier,47.389027921,4.68824509954,37.0
21553,Saint-Jean-de-Bœuf,47.2113480166,4.76378552245,111.0
21554,Saint-Jean-de-Losne,47.1017053631,5.26653480307,1049.0
21555,Saint-Julien,47.396053652,5.14161061569,1533.0
21556,Saint-Léger-Triey,47.3166201603,5.35525672839,248.0
21557,Saint-Marc-sur-Seine,47.7000984346,4.59972785822,112.0
21558,Sainte-Marie-la-Blanche,46.9740829451,4.89156932927,928.0
21559,Sainte-Marie-sur-Ouche,47.2887325943,4.80366866589,709.0
21560,Saint-Martin-de-la-Mer,47.2373074547,4.22929777568,305.0
21561,Saint-Martin-du-Mont,47.4148513561,4.81194710404,463.0
21562,Saint-Maurice-sur-Vingeanne,47.5793795925,5.39828562769,205.0
21563,Saint-Mesmin,47.3458158582,4.65536994421,119.0
21564,Saint-Nicolas-lès-Cîteaux,47.1291027258,5.08467105168,407.0
21565,Saint-Philibert,47.2033144278,5.01321708085,527.0
21566,Saint-Pierre-en-Vaux,47.0569877471,4.52938380841,142.0
21567,Saint-Prix-lès-Arnay,47.1127122088,4.50442046153,214.0
21568,Saint-Rémy,47.6514487621,4.30074825954,699.0
21569,Saint-Romain,47.0125065355,4.70264461223,223.0
21570,Sainte-Sabine,47.1875125214,4.62169164492,188.0
21571,Saint-Sauveur,47.3580525419,5.40644354145,233.0
21572,Saint-Seine-en-Bâche,47.1160354094,5.37724582306,400.0
21573,Saint-Seine-l'Abbaye,47.4414380051,4.7823076914,373.0
21574,Saint-Seine-sur-Vingeanne,47.5168029251,5.43323666573,392.0
21575,Saint-Symphorien-sur-Saône,47.0909529728,5.31775457592,338.0
21576,Saint-Thibault,47.3777085565,4.46624986198,163.0
21577,Saint-Usage,47.1093598345,5.25017482483,1362.0
21578,Saint-Victor-sur-Ouche,47.2323029806,4.74865693638,332.0
21579,Salives,47.6048838106,4.9005997334,213.0
21580,Salmaise,47.4550732587,4.67554399967,135.0
21581,Samerey,47.0897010705,5.36611406242,145.0
21582,Santenay,46.9174107559,4.6933727007,924.0
21583,Santosse,47.0068228015,4.63439106262,59.0
21584,Saulieu,47.2840306915,4.23192469784,2454.0
21585,Saulon-la-Chapelle,47.2106852941,5.09385756752,1010.0
21586,Saulon-la-Rue,47.2262535872,5.05001697299,723.0
21587,Saulx-le-Duc,47.5504780732,5.02209606556,254.0
21588,Saussey,47.0636406891,4.60953530207,68.0
21589,Saussy,47.4624808325,4.98146339505,102.0
21590,Savigny-lès-Beaune,47.0806321437,4.80342918013,1329.0
21591,Savigny-le-Sec,47.434029559,5.04178102646,876.0
21592,Savigny-sous-Mâlain,47.3316328215,4.75386301231,242.0
21593,Savilly,47.1223537467,4.27774791948,79.0
21594,Savoisy,47.7365116714,4.39978655066,197.0
21595,Savolles,47.3778180325,5.27546231852,159.0
21596,Savouges,47.1806736269,5.05798309916,388.0
21597,Segrois,47.1609641771,4.89333944973,55.0
21598,Seigny,47.5771836934,4.43932756147,168.0
21599,Selongey,47.5949698633,5.19951068819,2425.0
21600,Semarey,47.2681629756,4.62645384177,129.0
21601,Semezanges,47.2155736002,4.85104991117,98.0
21602,Semond,47.7126613354,4.57244998829,28.0
21603,Semur-en-Auxois,47.4909559267,4.34106366761,4466.0
21604,Senailly,47.5827263059,4.26729697814,140.0
21605,Sennecey-lès-Dijon,47.2920875173,5.10418551217,2122.0
21606,Ladoix-Serrigny,47.0628547875,4.91151199048,1843.0
21607,Seurre,47.0074486166,5.15220213947,2335.0
21608,Sincey-lès-Rouvray,47.4334510862,4.13103171651,100.0
21609,Soirans,47.2105383431,5.29909358295,509.0
21610,Soissons-sur-Nacey,47.2498583278,5.46166675348,369.0
21611,Sombernon,47.3105432951,4.70317881741,928.0
21612,Souhey,47.4876530398,4.421356507,86.0
21613,Soussey-sur-Brionne,47.3267546782,4.53446696852,166.0
21614,Spoy,47.4458196658,5.18698392171,405.0
21615,Sussey,47.2149293227,4.37242208694,247.0
21616,Tailly,46.9655888224,4.81679158031,203.0
21617,Talant,47.3388300285,4.99779516001,12004.0
21618,Talmay,47.3663925379,5.46063337832,574.0
21619,Tanay,47.413987007,5.27742154521,222.0
21620,Tarsul,47.5185851932,4.9796405504,162.0
21622,Tart-le-Bas,47.206605373,5.22359243318,256.0
21623,Tart-le-Haut,47.1958586219,5.20512336576,1594.0
21624,Tellecey,47.2904695595,5.29922695853,142.0
21625,Ternant,47.2001341536,4.83291859588,87.0
21626,Terrefondrée,47.7278892776,4.84233839612,64.0
21627,Thenissey,47.4964918792,4.61948858454,101.0
21628,Thoires,47.9407836384,4.6819546564,65.0
21629,Thoisy-la-Berchère,47.2605521734,4.33200696212,312.0
21630,Thoisy-le-Désert,47.2496181728,4.5209241508,224.0
21631,Thomirey,47.0875870318,4.58687586309,55.0
21632,Thorey-en-Plaine,47.2150904574,5.13836316838,1081.0
21633,Thorey-sous-Charny,47.3298168474,4.44950750431,192.0
21634,Thorey-sur-Ouche,47.1486545288,4.693092626,137.0
21635,Thoste,47.4356430005,4.22726106818,108.0
21636,Thury,47.0285432675,4.52701419303,262.0
21637,Tichey,47.0128057736,5.28875732536,219.0
21638,Til-Châtel,47.5191360715,5.17912297276,1152.0
21639,Tillenay,47.1889382841,5.3514431505,753.0
21640,Torcy-et-Pouligny,47.4974003502,4.23612600971,222.0
21641,Touillon,47.6589160745,4.43658043241,467.0
21642,Toutry,47.5014647498,4.12836956975,421.0
21643,Tréclun,47.192371052,5.28848866288,441.0
21644,Trochères,47.3481781981,5.31468752935,173.0
21645,Trouhans,47.1528128162,5.27088407904,607.0
21646,Trouhaut,47.3907339814,4.76320070709,129.0
21647,Trugny,46.9718830068,5.14601366703,121.0
21648,Turcey,47.4086361991,4.71869514548,176.0
21649,Uncey-le-Franc,47.3434622037,4.57522013121,53.0
21650,Urcy,47.2641409242,4.84612094396,151.0
21651,Val-Suzon,47.4271421558,4.90886346086,203.0
21652,Vandenesse-en-Auxois,47.2234387567,4.62083828495,302.0
21653,Vannaire,47.9154562474,4.57079661731,51.0
21655,Vanvey,47.8418840697,4.72616973539,240.0
21656,Varanges,47.2348268799,5.19088383489,704.0
21657,Varois-et-Chaignot,47.3554476666,5.1255645784,2024.0
21659,Vaux-Saules,47.4746631132,4.82267310049,179.0
21660,Veilly,47.1271334446,4.59658929547,54.0
21661,Velars-sur-Ouche,47.3186399344,4.90983945871,1806.0
21662,Velogny,47.4020910842,4.46540583752,32.0
21663,Venarey-les-Laumes,47.5377240472,4.43966492373,2853.0
21664,Verdonnet,47.742034197,4.33534875629,86.0
21665,Vernois-lès-Vesvres,47.652604247,5.15024471811,167.0
21666,Vernot,47.491246958,4.96330752528,97.0
21667,Véronnes,47.5355759344,5.23841425575,403.0
21669,Verrey-sous-Drée,47.368425324,4.68776283971,84.0
21670,Verrey-sous-Salmaise,47.4384612168,4.67446130828,293.0
21671,Vertault,47.9246819197,4.32699218845,51.0
21672,Vesvres,47.3763024557,4.52885694721,29.0
21673,Veuvey-sur-Ouche,47.182310206,4.71718039392,217.0
21674,Veuxhaulles-sur-Aube,47.9393395308,4.81167181822,201.0
21675,Vianges,47.1657435342,4.32416073393,39.0
21676,Vic-de-Chassenay,47.4708474849,4.26265511038,216.0
21677,Vic-des-Prés,47.1093098641,4.63600568257,116.0
21678,Vic-sous-Thil,47.3670141656,4.31767568757,187.0
21679,Vieilmoulin,47.3142426405,4.67284381693,136.0
21680,Vielverge,47.2683512325,5.45243261786,511.0
21681,Vieux-Château,47.4716319276,4.13565741481,87.0
21682,Viévigne,47.435689036,5.24044596193,272.0
21683,Viévy,47.0576684335,4.45616718775,360.0
21684,Vignoles,47.025772583,4.88700502505,986.0
21685,Villaines-en-Duesmois,47.6870774985,4.51967425037,259.0
21686,Villaines-les-Prévôtes,47.5537362446,4.30749786549,148.0
21687,Villargoix,47.29233714,4.29085327301,142.0
21688,Villars-Fontaine,47.1500426655,4.90096219055,118.0
21689,Villars-et-Villenotte,47.5089545362,4.37864819259,174.0
21690,Villeberny,47.4361931172,4.60070277203,93.0
21691,Villebichot,47.1401359622,5.04221971149,405.0
21692,Villecomte,47.4993295209,5.01912639867,252.0
21693,Villedieu,47.9076292898,4.38350951271,70.0
21694,Villeferry,47.4498866756,4.52944557667,24.0
21695,La Villeneuve-les-Convers,47.5761672449,4.59152552704,63.0
21696,Villeneuve-sous-Charigny,47.4364542441,4.39988256271,98.0
21698,Villers-la-Faye,47.1087180571,4.88391750001,398.0
21699,Villers-les-Pots,47.2102286765,5.34734391445,1190.0
